id,name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
4785316,florida fish & wildlife conservation commission,myfwc.com,1999.0,law enforcement,501 - 1000,"tallahassee, florida, united states",united states,linkedin.com/company/florida-fish-&-wildlife-conservation-commission,294,691
7155817,mohamed yousuf naghi & brothers group.,mynaghi.com,,consumer services,1001 - 5000,"jeddah, makkah, saudi arabia",saudi arabia,linkedin.com/company/mynaghigroup,375,690
1164273,crown world mobility,crownworldmobility.com,2012.0,human resources,501 - 1000,"wan chai, wanchai, hong kong",hong kong,linkedin.com/company/crown-world-mobility,192,336
147711,universidad hispanoamericana,uh.ac.cr,1981.0,higher education,501 - 1000,"san josé, san jose, costa rica",costa rica,linkedin.com/company/universidad-hispanoamericana,170,292
2233199,robinsons land corporation,robinsonsland.com,,real estate,201 - 500,"quezon city, metro manila, philippines",philippines,linkedin.com/company/robinsons-land,138,355
5122393,khalda petroleum company (apache),khalda-eg.com,,oil & energy,1001 - 5000,,,linkedin.com/company/khalda-petroleum-company-apache-,793,1744
3914175,escp europe,escpeurope.eu,1819.0,higher education,1001 - 5000,"london, greater london, united kingdom",united kingdom,linkedin.com/company/escp-europe,1010,2398
3973002,delta holding,deltaholding.rs,1991.0,international trade and development,201 - 500,"belgrade, vojvodina, serbia",serbia,linkedin.com/company/delta-holding,101,309
3614903,unistal systems pvt ltd,unistal.in,1994.0,computer software,201 - 500,"new delhi, delhi, india",india,linkedin.com/company/unistal-systems-pvt-ltd,102,222
4983025,flour mills of nigeria plc,fmnplc.com,1960.0,consumer goods,501 - 1000,,,linkedin.com/company/flour-mills-of-nigeria-plc,293,488
4961642,hilti italia,hilti.it,1941.0,construction,1001 - 5000,"sesto san giovanni, lombardy, italy",italy,linkedin.com/company/hilti-italia-s-p-a-,419,647
5023103,"hawkins, inc.",hawkinsinc.com,1938.0,chemicals,201 - 500,"roseville, minnesota, united states",united states,linkedin.com/company/hawkins-inc-,206,371
7142723,tarrant county,tarrantcounty.com,1849.0,government administration,1001 - 5000,"fort worth, texas, united states",united states,linkedin.com/company/tarrant-county,927,1378
7149456,caregiver services,hand-i.co.uk,,hospital & health care,201 - 500,,,linkedin.com/company/caregiver-services,145,241
397037,partner in pet food (ppf),ppfeurope.com,,food production,201 - 500,"budaors, pest, hungary",hungary,linkedin.com/company/partner-in-pet-food-ppf-,148,265
2203633,panasonic do brasil,,1967.0,electrical/electronic manufacturing,501 - 1000,"sao paulo, sao paulo, brazil",brazil,linkedin.com/company/panasonic-do-brasil-ltda-,218,448
3005097,123employee,123employee.com,,outsourcing/offshoring,201 - 500,"las vegas, nevada, united states",united states,linkedin.com/company/123employee,143,193
7164293,new york genome center,nygenome.org,2010.0,biotechnology,201 - 500,"new york, new york, united states",united states,linkedin.com/company/new-york-genome-center,137,251
649387,cyxtera technologies,cyxtera.com,2017.0,information technology and services,1001 - 5000,,,linkedin.com/company/cyxtera,405,448
1448923,superbalist.com,superbalist.com,2010.0,retail,201 - 500,"cape town, western cape, south africa",south africa,linkedin.com/company/superbalist-com,103,216
2946370,cambridge english language assessment,cambridgeenglish.org,1913.0,education management,1001 - 5000,"cambridge, cambridgeshire, united kingdom",united kingdom,linkedin.com/company/cambridge-assessment-english,861,1505
4176917,ziraat katılım,ziraatkatilim.com.tr,2015.0,banking,501 - 1000,,,linkedin.com/company/ziraat-katılım,169,187
1709689,christian louboutin,christianlouboutin.com,1992.0,apparel & fashion,1001 - 5000,"paris, île-de-france, france",france,linkedin.com/company/christian-louboutin,843,1972
274360,memorable seasons,memorableseasons.com,2007.0,arts and crafts,501 - 1000,"waco, texas, united states",united states,linkedin.com/company/memorable-seasons,384,388
3879780,lowes manhattan menswear,lowes.com.au,1898.0,retail,501 - 1000,,,linkedin.com/company/lowes-manhattan-pty-ltd,178,371
6419465,unicef,unicef.be,1952.0,non-profit organization management,201 - 500,"brussels, brussels hoofdstedelijk gewest, belgium",belgium,linkedin.com/company/unicefbelgium,126,336
5541898,cobank,cobank.com,,banking,1001 - 5000,"greenwood village, colorado, united states",united states,linkedin.com/company/cobank,768,1524
5794212,air botswana,airbotswana.co.bw,,airlines/aviation,501 - 1000,,,linkedin.com/company/air-botswana,197,307
5674437,rabobank ijmond,,1974.0,banking,201 - 500,"noord, noord-brabant, netherlands",netherlands,linkedin.com/company/raboijmond,105,386
4819416,tbi,tbi.nl,1982.0,construction,501 - 1000,"giethoorn, overijssel, netherlands",netherlands,linkedin.com/company/tbi,304,614
6450718,spi lasers,spilasers.com,2000.0,electrical/electronic manufacturing,201 - 500,"hampshire, hampshire, united kingdom",united kingdom,linkedin.com/company/spi-lasers,111,287
749975,exelon energy,exeloncorporation.com,,utilities,501 - 1000,,,linkedin.com/company/exelon-energy,174,503
46000,uc merced,ucmerced.edu,2005.0,higher education,1001 - 5000,"merced, california, united states",united states,linkedin.com/company/uc-merced,1135,3290
6022420,skanova,skanova.se,2008.0,telecommunications,501 - 1000,,,linkedin.com/company/skanova,212,499
4515965,ligatus,ligatus.com,2005.0,marketing and advertising,201 - 500,"köln, north rhine-westphalia, germany",germany,linkedin.com/company/ligatus-gmbh-gruner-jahr,128,252
2278838,residential properties ltd.,residentialproperties.com,1981.0,real estate,201 - 500,"providence, rhode island, united states",united states,linkedin.com/company/residential-properties-ltd.,162,221
2915101,"bashneft, jsv",bestvalue-group.com,,computer software,201 - 500,,,linkedin.com/company/bashneft-jsv,155,200
5566176,eusko jaurlaritza - gobierno vasco,,,public policy,1001 - 5000,,,linkedin.com/company/eusko-jaurlaritza---gobierno-vasco,1526,2146
2944138,the riverstone group,riverstone-group.com,1992.0,insurance,201 - 500,"manchester, new hampshire, united states",united states,linkedin.com/company/the-riverstone-group,141,243
5423163,dar al riyadh group,daralriyadh.com,1975.0,architecture & planning,1001 - 5000,"riyadh, ar riyāḑ, saudi arabia",saudi arabia,linkedin.com/company/dar-al-riyadh-consultants,1004,1968
4169431,"bosshardt realty services, llc",bosshardtrealty.com,1987.0,real estate,201 - 500,"gainesville, florida, united states",united states,linkedin.com/company/bosshardt-realty-services-inc.,106,207
3535906,precision air services plc,precisionairtz.com,1990.0,airlines/aviation,201 - 500,"dar es salaam, dar es salaam, tanzania",tanzania,linkedin.com/company/precision-air-tanzania,154,240
2470547,enzen,,2006.0,utilities,201 - 500,"bengaluru, karnataka, india",india,linkedin.com/company/enzen-india,122,364
3114862,contructora,virgen-del-mar.es,,accounting,501 - 1000,"santander, cantabria, spain",spain,linkedin.com/company/contructora,256,292
5643694,vakantiexperts,vx.nl,,"leisure, travel & tourism",501 - 1000,,,linkedin.com/company/vakantiexperts,168,643
752738,ikb deutsche industriebank ag,ikb.de,1924.0,banking,501 - 1000,,,linkedin.com/company/ikb-deutsche-industriebank-ag,236,857
5450187,banco industrial do brasil,bancoindustrial.com.br,,banking,201 - 500,,,linkedin.com/company/banco-industrial-do-brasil,110,326
5789724,filson,filson.com,1897.0,retail,201 - 500,"seattle, washington, united states",united states,linkedin.com/company/cc-filson,168,415
1941230,aura minerals inc,auraminerals.com,,mining & metals,201 - 500,"toronto, ontario, canada",canada,linkedin.com/company/aura-minerals-inc,216,486
6975978,the conair group,conairgroup.com,1956.0,plastics,201 - 500,"cranberry township, pennsylvania, united states",united states,linkedin.com/company/the-conair-group,128,300
5963278,omsan lojistik,omsan.com,1978.0,logistics and supply chain,501 - 1000,"maltepe, istanbul, turkey",turkey,linkedin.com/company/omsan-lojistik,218,690
2811915,littelfuse,littelfuse.com,1927.0,electrical/electronic manufacturing,1001 - 5000,"chicago, illinois, united states",united states,linkedin.com/company/littelfuse,1362,2701
1202510,heritage title company,heritagetco.com,1977.0,real estate,201 - 500,"denver, colorado, united states",united states,linkedin.com/company/heritage-title-company,153,241
3534598,inmp,inmp.it,,hospital & health care,201 - 500,,,linkedin.com/company/inmp,138,196
1712416,marvel,marvel.ru,,information technology and services,501 - 1000,"moscow, moscow city, russia",russia,linkedin.com/company/marvel_2,263,393
5126624,agencia española de cooperacion internacional para el desarrollo - aecid,aecid.org.co,1988.0,government administration,501 - 1000,,,linkedin.com/company/agencia-espa-ola-de-cooperacion-internacional---aecid,279,1626
6899053,fnb bank,thinkfnb.com,1875.0,financial services,501 - 1000,"mayfield, kentucky, united states",united states,linkedin.com/company/fnb-bank,347,512
5821490,boulder valley school district,bvsd.org,1961.0,primary/secondary education,1001 - 5000,"boulder, colorado, united states",united states,linkedin.com/company/boulder-valley-school-district,647,963
5104218,icon resources & technologies,iconresources.com,1999.0,information technology and services,201 - 500,"dublin, dublin, ireland",singapore,linkedin.com/company/icon-resources-technologies,141,298
2976554,we are alexander,wearealexander.com,1956.0,marketing and advertising,201 - 500,"st. louis, missouri, united states",united states,linkedin.com/company/wearealexander,157,250
5223843,lps bossard pvt ltd,,,automotive,201 - 500,,,linkedin.com/company/lps-bossard-pvt-ltd,105,229
954040,kansas department of corrections,,1975.0,government administration,501 - 1000,,,linkedin.com/company/kansas-department-of-corrections,213,376
2371119,t.r.a.k.e.d. properties,,2011.0,real estate,1001 - 5000,,,linkedin.com/company/t.r.a.k.e.d.-properties,589,609
194531,hydra pharm spa,hydrapharm.com,1996.0,pharmaceuticals,201 - 500,,,linkedin.com/company/hydra-pharm-spa,135,234
3692076,technoserve,technoserve.org,1968.0,non-profit organization management,1001 - 5000,"washington, district of columbia, united states",united states,linkedin.com/company/technoserve,910,2490
144359,pioneer title,pioneertitleco.com,1949.0,real estate,201 - 500,"boise, idaho, united states",united states,linkedin.com/company/pioneer-title,156,249
326353,star one realtors,starone.com,,real estate,201 - 500,"fairfield, ohio, united states",united states,linkedin.com/company/star-one-realtors,196,266
4300713,keski-suomen sairaanhoitopiiri (ksshp) central finland health care district,ksshp.fi,1954.0,hospital & health care,501 - 1000,,,linkedin.com/company/keski-suomen-sairaanhoitopiiri,204,429
329799,echidna,echidnainc.com,2010.0,internet,201 - 500,"minneapolis, minnesota, united states",united states,linkedin.com/company/echidna,139,256
5649540,oncf,shorebrandmedia.com,,transportation/trucking/railroad,1001 - 5000,,,linkedin.com/company/oncf,1015,2938
346107,armstrong atlantic state university,armstrong.edu,1935.0,higher education,501 - 1000,"savannah, georgia, united states",united states,linkedin.com/company/armstrong-atlantic-state-university,368,1169
2186900,strom aviation,stromaviation.com,1992.0,aviation & aerospace,201 - 500,"waconia, minnesota, united states",united states,linkedin.com/company/strom-aviation,133,333
1863256,cia.pesquera camanchaca s.a.,camanchaca.cl,,fishery,501 - 1000,,,linkedin.com/company/cia.pesquera-camanchaca-s.a.,182,460
2410453,van broekhoven financiële dienstverlening,,,information technology and services,201 - 500,,,linkedin.com/company/.....................,110,131
6502104,tekpartners,tekpartners.com,2002.0,staffing and recruiting,201 - 500,"coral springs, florida, united states",united states,linkedin.com/company/tekpartners,112,362
6120266,kinderstad,kinder-stad.nl,,consumer services,201 - 500,,,linkedin.com/company/kinderstad,120,428
2411105,decton staffing services,dectoninc.com,2002.0,staffing and recruiting,201 - 500,"irvine, california, united states",united states,linkedin.com/company/decton-inc,102,199
5593581,ifpass,ifpass.fr,1947.0,insurance,201 - 500,,,linkedin.com/company/ifpass,103,196
4221906,sabert corporation,sabert.com,1983.0,packaging and containers,201 - 500,"sayreville, new jersey, united states",united states,linkedin.com/company/sabert-corporation,240,553
440834,universidad de oriente,,,nanotechnology,1001 - 5000,"barcelona, anzoategui, venezuela",venezuela,linkedin.com/company/universidad-de-oriente,474,591
1364724,aviara real estate,aviararealestate.net,2000.0,real estate,201 - 500,"westlake village, california, united states",united states,linkedin.com/company/aviara-real-estate,105,144
1483826,supergasbras energia ltda,supergasbras.com.br,,oil & energy,1001 - 5000,"rio de janeiro, rio de janeiro, brazil",brazil,linkedin.com/company/supergasbras,406,729
6824861,zzp,feestwiel.nl,,education management,201 - 500,,,linkedin.com/company/zzp_3,131,145
4593277,ministerio del interior- perú,mininter.gob.pe,,government administration,501 - 1000,,,linkedin.com/company/ministerio-del-interior--per-,258,602
5880208,hotel 1000,hotel1000seattle.com,2006.0,hospitality,1001 - 5000,"seattle, washington, united states",united states,linkedin.com/company/hotel-1000,1701,2193
2544046,frontpoint,frontpointsecurity.com,2007.0,security and investigations,201 - 500,"mclean, virginia, united states",united states,linkedin.com/company/frontpoint,217,651
4860437,mississippi department of health,,,"health, wellness and fitness",501 - 1000,"jackson, mississippi, united states",united states,linkedin.com/company/mississippi-department-of-health,350,509
5845550,providence medical group,provmedgroup.com,2002.0,medical practice,201 - 500,"dayton, ohio, united states",united states,linkedin.com/company/providence-medical-group,216,347
4268130,tmb bank pcl,tmbbank.com,,banking,1001 - 5000,"bangkok, krung thep, thailand",thailand,linkedin.com/company/tmb-bank-pcl,763,1319
1548826,comwell hotels,comwell.dk,1969.0,"leisure, travel & tourism",501 - 1000,"copenhagen, hovedstaden, denmark",denmark,linkedin.com/company/comwell,217,750
3862636,abercrombie & fitch,abercrombie.com,,retail,10001+,"new albany, ohio, united states",united states,linkedin.com/company/abercrombie-&-fitch,6453,46350
4127285,kfc,,1952.0,restaurants,1001 - 5000,"plano, texas, united states",united states,linkedin.com/company/kfc,1206,3225
1417636,rip curl,ripcurl.com,,apparel & fashion,501 - 1000,"costa mesa, california, united states",united states,linkedin.com/company/rip-curl,392,1658
2021748,indian health service,ihs.gov,1955.0,human resources,5001 - 10000,"rockville, maryland, united states",united states,linkedin.com/company/indian-health-service,3002,4513
2988563,colegio san patricio,colegiosanpatricio.es,1958.0,primary/secondary education,201 - 500,"madrid, madrid, spain",spain,linkedin.com/company/colegio-san-patricio---recursos-humanos,112,198
2443508,btu cottbus,b-tu.de,1991.0,research,501 - 1000,"cottbus, brandenburg, germany",germany,linkedin.com/company/btucottbussenftenberg,264,731
5305378,university of tabriz,tabrizu.ac.ir,,research,201 - 500,"tabriz, east azerbaijan, iran",iran,linkedin.com/company/university-of-tabriz,161,315
4385522,"the shelbourne dublin, a renaissance hotel",theshelbourne.ie,1824.0,hospitality,201 - 500,"dublin, dublin, ireland",ireland,linkedin.com/company/theshelbournedublin,124,569
921782,pramati technologies private limited,pramati.com,1998.0,computer software,1001 - 5000,"hyderabad, andhra pradesh, india",india,linkedin.com/company/pramati-technologies,797,1712
5922778,association of fundraising professionals (afp-ihq),afpnet.org,,non-profit organization management,201 - 500,"arlington, virginia, united states",united states,linkedin.com/company/association-of-fundraising-professionals-afp-ihq-,142,429
2583775,unimed volta redonda,,1989.0,hospital & health care,501 - 1000,"volta redonda, rio de janeiro, brazil",brazil,linkedin.com/company/unimed-volta-redonda,226,362
575441,vision international people group,vigroup.net,1996.0,"health, wellness and fitness",501 - 1000,"moscow, moscow, russia",russia,linkedin.com/company/vision-international-people-group,233,361
3513020,"tesco controls, inc.",tescocontrols.com,1972.0,industrial automation,201 - 500,"sacramento, california, united states",united states,linkedin.com/company/tesco-controls-inc.,135,220
2195154,université saint-louis - bruxelles,usaintlouis.be,1858.0,higher education,201 - 500,"brussels, brussels hoofdstedelijk gewest, belgium",belgium,linkedin.com/company/universite-saint-louis-bruxelles,120,230
1068867,radisson blu,radissonblu.com,,hospitality,5001 - 10000,,,linkedin.com/company/radissonblu,2451,9846
6424637,l.f. driscoll,lfdriscoll.com,1929.0,construction,201 - 500,"montgomery, pennsylvania, united states",united states,linkedin.com/company/l-f--driscoll,171,360
5836866,oportun,progressfin.com,2005.0,financial services,1001 - 5000,"redwood city, california, united states",united states,linkedin.com/company/oportun,501,804
5534960,lia sophia,liasophia.com,,luxury goods & jewelry,1001 - 5000,,,linkedin.com/company/lia-sophia,1137,2376
2296523,"compa industries, inc.",compa.com,1986.0,government administration,201 - 500,"albuquerque, new mexico, united states",united states,linkedin.com/company/compa-industries-inc.,115,163
5544691,re/max executive,mycvre.com,1986.0,real estate,201 - 500,"modesto, california, united states",united states,linkedin.com/company/re-max-executive,135,199
702433,golden gate sotheby's international realty,goldengatesir.com,1991.0,real estate,501 - 1000,"mill valley, california, united states",united states,linkedin.com/company/goldengatesir,251,295
4454647,disney,,,marketing and advertising,1001 - 5000,,,linkedin.com/company/radio-disney,514,2060
213835,gravette public school district,lions.k12.ar.us,,education management,201 - 500,"gravette, arkansas, united states",united states,linkedin.com/company/gravette-public-school-district,102,134
3350980,"idc technologies, inc.",idctechnologies.com,2003.0,information technology and services,1001 - 5000,"milpitas, california, united states",united states,linkedin.com/company/idc-technologies-inc.,894,1956
4256883,whitecap resources inc.,wcap.ca,2009.0,oil & energy,201 - 500,"calgary, alberta, canada",canada,linkedin.com/company/whitecap-resources-inc-,108,167
4491159,general mills,generalmills.com,1928.0,consumer goods,10001+,"minneapolis, minnesota, united states",united states,linkedin.com/company/general-mills,10578,26035
5918885,samartha infosolutions,samarthainfo.com,2006.0,information technology and services,201 - 500,"bangalore, karnataka, india",india,linkedin.com/company/samartha-infosolutions,123,248
2149960,lowell community health center,lcheath.org,1970.0,hospital & health care,201 - 500,"lowell, massachusetts, united states",united states,linkedin.com/company/lowell-community-health-center,134,268
3041670,gleneagles global hospitals,gleneaglesglobalhospitals.com,1998.0,hospital & health care,201 - 500,"hyderābād, telangana, india",india,linkedin.com/company/gleneagles-global-hospitals,115,169
4230765,"toniolo, busnello s/a",tbsa.com.br,,civil engineering,501 - 1000,"porto alegre, rio grande do sul, brazil",brazil,linkedin.com/company/toniolo-busnelo-s-a,330,750
6909053,zionsville community schools,zcs.k12.in.us,,information technology and services,501 - 1000,"zionsville, indiana, united states",united states,linkedin.com/company/zionsville-community-schools,261,465
2647420,hipra,hipra.com,,veterinary,1001 - 5000,"amer, catalonia, spain",spain,linkedin.com/company/hipra,466,783
851537,bt wholesale,btwholesale.com,,telecommunications,1001 - 5000,,,linkedin.com/company/bt-wholesale,524,2112
3969368,four seasons healthcare,four-health.com,2010.0,hospital & health care,501 - 1000,"wayne, pennsylvania, united states",united states,linkedin.com/company/four-seasons-healthcare,352,619
1148243,too faced cosmetics,toofaced.com,1998.0,cosmetics,501 - 1000,"irvine, california, united states",united states,linkedin.com/company/too-faced-cosmetics,390,741
4340301,oil states international,oilstatesintl.com,,oil & energy,1001 - 5000,"houston, texas, united states",united states,linkedin.com/company/oil-states-international,803,1477
6851254,spro it solutions,spro.com.br,2008.0,information technology and services,201 - 500,"curitiba, parana, brazil",brazil,linkedin.com/company/spro-it-solutions,120,230
2120148,pccs,,,information technology and services,201 - 500,,,linkedin.com/company/pccs,109,157
1733076,cecofar,cecofar.es,1930.0,pharmaceuticals,201 - 500,"malaga, andalucia, spain",spain,linkedin.com/company/cecofar,122,401
4732350,unipart rail,unipartrail.com,,logistics and supply chain,201 - 500,"yorkshire, north yorkshire, united kingdom",united kingdom,linkedin.com/company/unipart-rail,237,424
5722223,macawber beekay private limited,mbl.in,,mechanical or industrial engineering,501 - 1000,,,linkedin.com/company/macawber-beekay-private-limited,221,432
4724380,santander investment,santandersecuritiesservices.com,,investment banking,501 - 1000,"boadilla del monte, madrid, spain",spain,linkedin.com/company/santander-investment,262,845
4216862,randolph community college,randolph.edu,1962.0,higher education,201 - 500,"asheboro, north carolina, united states",united states,linkedin.com/company/randolph-community-college,202,386
4012719,home.pl,home.pl,1997.0,internet,201 - 500,"szczecin, zachodniopomorskie, poland",poland,linkedin.com/company/home-pl,144,311
4284021,brazilian air force,,,airlines/aviation,201 - 500,,,linkedin.com/company/brazilian-air-force,102,211
2472742,sun basket,sunbasket.com,2014.0,food & beverages,201 - 500,"san francisco, california, united states",united states,linkedin.com/company/sun-basket,125,181
1453550,halogen security,halogensecurity.com,1992.0,security and investigations,201 - 500,"lagos, lagos, nigeria",nigeria,linkedin.com/company/halogen-security,102,130
3085260,"kero (zahara comércio, s.a.)",kero.co.ao,2010.0,retail,201 - 500,"luanda, luanda, angola",angola,linkedin.com/company/zahara-comércio-s-a-kero-,157,281
5190286,westhouse group,westhouse-group.com,2002.0,staffing and recruiting,201 - 500,"garching, bayern, germany",germany,linkedin.com/company/westhouse-group,118,366
5732439,friends hospital,friendshospital.com,1813.0,hospital & health care,201 - 500,"philadelphia, pennsylvania, united states",united states,linkedin.com/company/friends-hospital,151,537
1496209,rural sourcing inc.,ruralsourcing.com,2004.0,information technology and services,201 - 500,"atlanta, georgia, united states",united states,linkedin.com/company/rural-sourcing,140,296
2246404,rai pubblicità,raipubblicita.it,1926.0,marketing and advertising,501 - 1000,"turin, piemonte, italy",italy,linkedin.com/company/raipubblicita,209,426
3649229,bull information systems,bull.co.uk,,information technology and services,201 - 500,"hemel hempstead, hertfordshire, united kingdom",united kingdom,linkedin.com/company/bull-information-systems,128,1496
2998655,e-vertical,evertical.com.br,2002.0,industrial automation,201 - 500,"sao paulo, sao paulo, brazil",brazil,linkedin.com/company/e-vertical,123,281
2196750,finance of america,,2015.0,financial services,201 - 500,"tulsa, oklahoma, united states",united states,linkedin.com/company/finance-of-america-holdings,148,202
1973066,k&s corporation limited,ksgroup.com.au,1945.0,transportation/trucking/railroad,201 - 500,"melbourne, victoria, australia",australia,linkedin.com/company/k&s-freighters,132,317
2804040,royan institute,royaninstitute.org,1991.0,biotechnology,201 - 500,"tehran, tehrān, iran",iran,linkedin.com/company/royan-institute,150,239
4683336,cosl - china oilfield services limited,cosl.com.cn,1955.0,oil & energy,501 - 1000,"peking, beijing, china",china,linkedin.com/company/cosl---china-oilfield-services-limited,250,455
1108334,omaha public schools,,,education management,5001 - 10000,,,linkedin.com/company/omaha-public-schools,2570,3688
5436021,lab line lab line co. for scientific instruments.,,,music,10001+,,,linkedin.com/company/student_2,4004,4255
6371980,infortrend,infortrend.com,1993.0,computer networking,201 - 500,"sunnyvale, california, united states",united states,linkedin.com/company/infortrend,116,349
3500966,osi systems,osi-systems.com,1987.0,electrical/electronic manufacturing,501 - 1000,"hawthorne, california, united states",united states,linkedin.com/company/osi-systems,306,680
946788,favor,favordelivery.com,2013.0,consumer services,501 - 1000,"austin, texas, united states",united states,linkedin.com/company/favor,346,770
2830006,wright tree service,wrighttree.com,1933.0,environmental services,201 - 500,"stephenson, illinois, united states",united states,linkedin.com/company/wright-tree-service,149,277
5792516,hong kong maxim's group,maxims.com.hk,1956.0,food & beverages,501 - 1000,,,linkedin.com/company/hong-kong-maxim's-group,269,540
6837086,favelle favco cranes,familymanorpublishing.com,,mechanical or industrial engineering,201 - 500,,,linkedin.com/company/favelle-favco-cranes,106,260
1450070,beachbody health/fitness,extremeworkoutroutines.com,,"health, wellness and fitness",501 - 1000,,,linkedin.com/company/beachbody-health-fitness,230,269
4871280,hobs reprographics,hobsrepro.com,1969.0,printing,201 - 500,"bidston, wirral, united kingdom",united kingdom,linkedin.com/company/hobs-reprographics,121,333
808775,ndc technologies,ndc.com,1965.0,industrial automation,201 - 500,"dayton, ohio, united states",united states,linkedin.com/company/ndc-technologies,129,271
5920458,pwc indonesia,,1971.0,accounting,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pwc_indonesia,735,1453
2056599,gemeente ridderkerk,ridderkerk.nl,,government administration,201 - 500,"ridderkerk, zuid-holland, netherlands",netherlands,linkedin.com/company/gemeente-ridderkerk,112,448
2195689,lee university,leeuniversity.edu,1918.0,higher education,501 - 1000,"cleveland, tennessee, united states",united states,linkedin.com/company/lee-university,482,1432
195249,mail solutions inc,mailsolutionsusa.com,1999.0,package/freight delivery,201 - 500,"kansas city, missouri, united states",united states,linkedin.com/company/mail-solutions-inc,103,107
2837364,d&w fine pack,dwfinepack.com,,packaging and containers,501 - 1000,,,linkedin.com/company/d&w-fine-pack,278,548
5769815,ascendis health,ascendis.co.za,2008.0,"health, wellness and fitness",201 - 500,"johannesburg, gauteng, south africa",south africa,linkedin.com/company/ascendis-health,166,234
2356850,tracxn,tracxn.com,2013.0,computer software,501 - 1000,"palo alto, california, united states",united states,linkedin.com/company/tracxn,261,581
5181413,st vincent's private hospital,svph.ie,1974.0,hospital & health care,201 - 500,"dublin, dublin, ireland",ireland,linkedin.com/company/st-vincent's-private-hospital,231,438
6547973,"cervecería regional, c.a",cerveceriaregional.com,1929.0,food & beverages,1001 - 5000,"cagua, aragua, venezuela",venezuela,linkedin.com/company/cerveceria-regional,540,1345
5275120,abco india private ltd,,2008.0,information technology and services,201 - 500,"chennai, tamil nadu, india",india,linkedin.com/company/abco-india-private-ltd,126,215
1454343,britax child safety,britax.com,1979.0,consumer goods,501 - 1000,"andover, hampshire, united kingdom",united kingdom,linkedin.com/company/britax-child-safety,282,701
3570165,nextdoor,nextdoor.com,2010.0,internet,201 - 500,"san francisco, california, united states",united states,linkedin.com/company/nextdoor-com,206,484
5606701,perspectives corporation,perspecitivescorporaton.com,1977.0,civic & social organization,201 - 500,"north kingstown, rhode island, united states",united states,linkedin.com/company/perspectives-corporation,147,395
1804315,aco,aco.com,1946.0,building materials,501 - 1000,"budelsdorf, schleswig-holstein, germany",germany,linkedin.com/company/aco-group,250,496
4168418,hocol,,,oil & energy,201 - 500,,,linkedin.com/company/hocol,142,365
1191187,teach for america,teachforamerica.org,1990.0,education management,10001+,"new york, new york, united states",united states,linkedin.com/company/teach-for-america,6069,28257
5127674,"penha longa resort, a ritz-carlton hotel",penhalonga.com,1993.0,hospitality,201 - 500,"sintra, lisbon, portugal",portugal,linkedin.com/company/penha-longa-hotel-golf-resort,112,722
5394190,local enterprise authority,lea.co.bw,,government relations,501 - 1000,,,linkedin.com/company/local-enterprise-authority,246,367
4692578,fpt,,,computer software,201 - 500,,,linkedin.com/company/fpt,144,205
4460849,"sparta systems, inc.",spartasystems.com,1994.0,computer software,201 - 500,"hamilton, new jersey, united states",united states,linkedin.com/company/sparta-systems-inc-,176,471
936188,"vizient, inc",vizientinc.com,1977.0,hospital & health care,1001 - 5000,"irving, texas, united states",united states,linkedin.com/company/vizient,2016,3639
2968607,associates of cape cod,acciusa.com,1974.0,biotechnology,201 - 500,"east falmouth, massachusetts, united states",united states,linkedin.com/company/associates-of-cape-cod,118,296
746374,nammo raufoss as,nammo.com,1998.0,defense & space,201 - 500,"raufoss, oppland, norway",norway,linkedin.com/company/nammo-raufoss-as,134,215
3216258,lander & rogers,landers.com.au,1938.0,law practice,501 - 1000,"melbourne, victoria, australia",australia,linkedin.com/company/lander-&-rogers,335,810
5817729,"urbn (urban outfitters, anthropologie group, free people, & vetri family)",urbn.com,1971.0,apparel & fashion,501 - 1000,"washington, district of columbia, united states",united states,linkedin.com/company/urban-outfitters-inc,298,493
282435,unifiedpost,unifiedpost.com,2000.0,information technology and services,201 - 500,,belgium,linkedin.com/company/unifiedpost,110,203
6506299,cwt meetings & events,cwt-meetings-events.com,,events services,1001 - 5000,,,linkedin.com/company/cwt-meetings-&-events,374,768
1867541,ferronordic machines,ferronordic.ru,2010.0,machinery,201 - 500,"moscow, moscow city, russia",russia,linkedin.com/company/ferronordic-llc,129,236
5400024,asteco property management,asteco.com,1985.0,real estate,201 - 500,"dubai, dubai, united arab emirates",united arab emirates,linkedin.com/company/asteco,137,363
1548154,interglobe technologies ltd (igt),,1998.0,information technology and services,1001 - 5000,"gurgaon, haryana, india",india,linkedin.com/company/interglobe-technologies-ltd-igt-,356,930
362343,menasha corporation,menashacorporation.com,1859.0,packaging and containers,201 - 500,"neenah, wisconsin, united states",united states,linkedin.com/company/menasha-corporation,215,702
5895581,bonneville international,bonneville.com,1970.0,broadcast media,501 - 1000,"salt lake city, utah, united states",united states,linkedin.com/company/bonneville-international,263,1046
4511045,city of johannesburg,joburg.org.za,1900.0,government administration,5001 - 10000,,,linkedin.com/company/city-of-johannesburg,2776,3810
5843079,prospera credit union,prospera.ca,,financial services,201 - 500,"abbotsford, british columbia, canada",canada,linkedin.com/company/prospera-credit-union,209,507
4707654,zendesk,zendesk.com,2007.0,computer software,1001 - 5000,"san francisco, california, united states",united states,linkedin.com/company/zendesk,1506,2195
